user,time,daily_usd_volume,cumulative_usd_volume,trade_count,liquidation_notional
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-01,63324617.73656397,2081056835.616914,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-02,82069643.04792485,2163126478.664839,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-03,52918182.4611139,2216044661.1259527,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-04,50487411.10288188,2266532072.2288346,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-05,60625878.97505503,2327157951.20389,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-06,35243205.72698565,2362401156.9308753,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-07,41136982.46793251,2403538139.398808,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-08,67986604.19888766,2471524743.5976954,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-09,76645658.4937238,2548170402.091419,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-10,62125283.9044723,2610295685.9958916,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-11,51792227.46833342,2662087913.4642253,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-12,106967295.76303303,2769055209.227258,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-13,173838171.606197,2942893380.833455,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-14,144489986.57420307,3087383367.407658,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-15,126049384.51496308,3213432751.9226213,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-16,155103001.00431713,3368535752.9269385,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-17,144849823.16535956,3513385576.092298,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-18,98261144.79080084,3611646720.8830986,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-19,138505685.47062078,3750152406.3537197,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-20,60617754.09633893,3810770160.4500585,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-21,65193128.00424923,3875963288.4543076,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-22,97755375.66178624,3973718664.116094,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-23,85273977.95961349,4058992642.0757074,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-24,99452274.11409537,4158444916.1898026,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-25,72260330.2685684,4230705246.458371,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-26,57113734.886438616,4287818981.34481,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-27,66648774.11992328,4354467755.464733,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-28,60995874.42742786,4415463629.892161,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-29,101770758.40060842,4517234388.292769,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-04-30,222176845.09459424,4739411233.387363,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-01,148282962.26636177,4887694195.653726,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-02,70735309.68204458,4958429505.33577,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-03,76724558.55024993,5035154063.88602,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-04,46371462.804904036,5081525526.690924,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-05,37021068.41550422,5118546595.106428,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-06,62171012.66594381,5180717607.772372,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-07,67499243.45811507,5248216851.230487,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-08,75775313.36471486,5323992164.5952015,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-09,51385184.05087587,5375377348.646078,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-10,66754113.66319013,5442131462.309268,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-11,21846005.281238485,5463977467.590507,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-12,22166738.23320451,5486144205.823711,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-13,64212249.40860165,5550356455.232312,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-14,52560917.77857861,5602917373.010891,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-15,69193745.50668035,5672111118.517571,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-16,57131162.98988268,5729242281.507454,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-17,66265038.26079549,5795507319.7682495,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-18,32319364.913413208,5827826684.681663,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-19,48014747.42572347,5875841432.107387,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-20,153890538.86418587,6029731970.971572,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-21,96151905.35607257,6125883876.327645,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-22,77783708.09342839,6203667584.421073,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-23,178805784.5308389,6382473368.951912,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-24,81044734.86475937,6463518103.816671,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-25,24878100.571988717,6488396204.38866,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-26,39370955.31749747,6527767159.706158,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-27,60174677.391247675,6587941837.097405,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-28,75521453.36553948,6663463290.462945,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-29,59834021.20370987,6723297311.666655,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-30,70790744.63328584,6794088056.29994,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-05-31,74758712.41107036,6868846768.711011,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-01,28204601.44139272,6897051370.152404,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-02,42023684.28393449,6939075054.436338,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-03,71656118.521402,7010731172.95774,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-04,69275365.05300045,7080006538.01074,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-05,70156182.68930674,7150162720.7000475,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-06,52489826.92210547,7202652547.622152,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-07,105042020.0763083,7307694567.698462,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-08,21205958.770779323,7328900526.46924,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-09,21285760.736628942,7350186287.20587,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-10,42340528.2382406,7392526815.44411,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-11,98806361.44854943,7491333176.892659,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-12,121939544.13112448,7613272721.023784,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-13,87557314.52766095,7700830035.551445,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-14,92277708.40348598,7793107743.954931,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-15,40842479.2824114,7833950223.237342,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-16,38849312.030450076,7872799535.267793,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-17,125819150.14986403,7998618685.417656,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-18,161299576.44821134,8159918261.865868,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-19,85731578.62030387,8245649840.486172,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-20,88836261.99510404,8334486102.481276,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-21,84470109.55355424,8418956212.03483,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-22,23905937.32413327,8442862149.358963,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-23,40152901.78419523,8483015051.143158,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-24,199643491.22251433,8682658542.365673,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-25,77064169.61880974,8759722711.984482,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-26,87850198.66481768,8847572910.6493,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-27,74176398.68513529,8921749309.334435,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-28,91460274.9343452,9013209584.26878,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-29,28667208.76948048,9041876793.038261,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-06-30,75134792.9488533,9117011585.987114,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-01,81774364.47103731,9198785950.45815,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-02,76583009.44865917,9275368959.90681,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-03,122273363.37831482,9397642323.285126,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-04,174739992.94498223,9572382316.230108,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-05,233833025.318309,9806215341.548416,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-06,66945156.522315696,9873160498.070732,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-07,66777600.10727611,9939938098.178009,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-08,180123339.818437,10120061437.996445,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-09,126377202.24783684,10246438640.244282,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-10,136310018.59251115,10382748658.836794,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-11,132144520.9779979,10514893179.81479,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-12,91186210.4950543,10606079390.309845,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-13,69070604.47123548,10675149994.781082,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-14,78701940.3198315,10753851935.100912,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-15,139337453.56496477,10893189388.665878,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-16,121837541.51280138,11015026930.178679,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-17,85674501.91660187,11100701432.095282,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-18,63282924.798597306,11163984356.893879,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-19,111740942.98681565,11275725299.880693,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-20,45518869.264976524,11321244169.14567,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-21,94393647.22462924,11415637816.3703,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-22,97990699.80790351,11513628516.178204,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-23,176019449.90427572,11689647966.08248,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-24,99062602.35107313,11788710568.433552,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-25,163893370.4832404,11952603938.916792,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-26,90417022.01400861,12043020960.930801,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-27,104824032.09188108,12147844993.022682,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-28,40964526.460570626,12188809519.483253,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-29,120886770.93579632,12309696290.419048,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-30,107532025.52560012,12417228315.944649,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-07-31,102753602.19647549,12519981918.141125,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-01,108738869.1199924,12628720787.261116,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-02,113076710.4813219,12741797497.74244,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-03,85730407.76299709,12827527905.505436,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-04,94117789.35319543,12921645694.858631,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-05,400972070.245593,13322617765.104225,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-06,100333095.93687072,13422950861.041096,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-07,96452125.31705503,13519402986.35815,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-08,100994764.69005895,13620397751.048208,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-09,66398860.84600358,13686796611.894213,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-10,43167464.60142923,13729964076.495642,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-11,47927103.42641046,13777891179.922052,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-12,80086679.11101083,13857977859.033064,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-13,84394923.03339663,13942372782.06646,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-14,81154964.697485,14023527746.763945,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-15,79040321.38385262,14102568068.147797,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-16,65522127.39034905,14168090195.538147,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-17,26305592.55037534,14194395788.088522,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-18,42438631.96269927,14236834420.051222,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-19,55697894.47566382,14292532314.526884,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-20,47072695.35458842,14339605009.881474,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-21,51947700.30531038,14391552710.186783,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-22,58005808.36962467,14449558518.556408,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-23,116301587.5674219,14565860106.12383,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-24,79505678.87031485,14645365784.994144,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-25,60160823.09298854,14705526608.087133,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-26,114269312.46014565,14819795920.54728,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-27,174621163.4123469,14994417083.959627,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-28,141096558.4272005,15135513642.386827,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-29,99021821.20555055,15234535463.592377,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-30,99780922.79087234,15334316386.38325,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-08-31,27435162.273824353,15361751548.657074,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-01,67691644.83794335,15429443193.495018,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-02,75868920.61330462,15505312114.108322,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-03,73560689.11321296,15578872803.221535,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-04,108586455.38563524,15687459258.60717,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-05,89579339.9552683,15777038598.562439,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-06,145690943.40198374,15922729541.964422,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-07,40045823.41325844,15962775365.37768,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-08,48410859.28085556,16011186224.658537,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-09,97064913.1309349,16108251137.78947,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-10,68805720.02808091,16177056857.817553,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-11,92121522.37540497,16269178380.192957,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-12,76312211.18759297,16345490591.38055,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-13,91666382.50919254,16437156973.889742,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-14,30145495.19339387,16467302469.083136,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-15,38002519.01555984,16505304988.098696,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-16,81707306.9593091,16587012295.058004,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-17,89544461.31638707,16676556756.374392,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-18,109404730.3435174,16785961486.717909,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-19,93116884.29829653,16879078371.016207,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-20,73724906.6146386,16952803277.630844,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-21,27352230.477666114,16980155508.108511,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-22,63973903.91214116,17044129412.020653,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-23,75818676.64293149,17119948088.663584,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-24,70744837.20031562,17190692925.8639,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-25,64417528.31738061,17255110454.18128,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-26,97928801.57841027,17353039255.75969,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-27,60521032.229039446,17413560287.98873,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-28,23830268.632268064,17437390556.621,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-29,24242695.18285418,17461633251.803852,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-09-30,69485044.37184158,17531118296.175694,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-01,142836933.97509325,17673955230.150787,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-02,100848215.63972509,17774803445.790512,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-03,95643947.8131487,17870447393.60366,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-04,58594362.68508272,17929041756.288742,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-06,24626182.403340474,17953667938.692085,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-07,59452235.13030556,18013120173.822388,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-08,50741405.84915769,18063861579.671547,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-09,52432709.46843602,18116294289.139984,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-10,63954195.883233346,18180248485.023216,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-11,43006912.17140111,18223255397.19462,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-12,18733647.695531137,18241989044.89015,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-13,21842030.86465675,18263831075.754807,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-14,67484351.42808455,18331315427.182888,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-15,100393036.18292093,18431708463.36581,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-16,69628004.33056201,18501336467.696373,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-17,60159017.75692444,18561495485.453297,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-18,86445483.32826947,18647940968.781567,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-19,25828853.90946425,18673769822.691032,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-20,23069737.260184616,18696839559.951214,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-21,119054887.21680033,18815894447.168015,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-22,81792089.34366521,18897686536.51168,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-23,102266156.42978764,18999952692.941467,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-24,81412319.34931982,19081365012.290787,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-25,135774973.41965857,19217139985.710445,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-26,54912141.808230616,19272052127.518677,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-27,37968169.125342526,19310020296.64402,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-28,83876888.0957102,19393897184.73973,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-29,115533308.3594776,19509430493.09921,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-30,71369228.91308561,19580799722.012295,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-10-31,90796546.02727251,19671596268.039566,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-01,124051247.58201887,19795647515.621586,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-02,36272440.48962317,19831919956.11121,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-03,80318619.79069382,19912238575.9019,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-04,90016142.53930345,20002254718.441204,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-05,94720381.81340502,20096975100.254612,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-06,266535043.26114157,20363510143.51575,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-07,99378970.6347345,20462889114.150486,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-08,119588179.03303877,20582477293.183525,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-09,89506816.21665761,20671984109.400185,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-10,210755663.34982017,20882739772.750004,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-11,297709285.94719565,21180449058.697197,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-12,193329509.85554507,21373778568.552742,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-13,275507408.9227437,21649285977.475487,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-14,190977374.23373345,21840263351.70922,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-15,200274353.8021187,22040537705.51134,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-16,66849002.87643057,22107386708.38777,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-17,88905749.27653675,22196292457.664307,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-18,144310757.24523523,22340603214.909542,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-19,95898317.92481501,22436501532.83436,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-20,118170306.58549312,22554671839.41985,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-21,216511819.0169167,22771183658.436768,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-22,117243460.40871355,22888427118.84548,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-23,68616487.79640052,22957043606.64188,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-24,64444932.10180947,23021488538.74369,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-25,152870398.81583095,23174358937.55952,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-26,118050192.97359872,23292409130.53312,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-27,93446794.3862132,23385855924.919334,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-28,73381840.67066921,23459237765.590004,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-29,59952938.865680836,23519190704.455685,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-11-30,76926425.4027289,23596117129.858414,12517730.0,
0x6802b4267f7f2bf7003dcf993c51542245b38329,2024-12-01,92526704.47942916,23688643834.33784,12517730.0,
